Data run ended at:  Tuesday, November 9, 2021	1:51:43 PM
Total number of sweeps:  21817	live time (sec):  436.340000	real time (sec):  583.032000


time (sec)	counts
6.180000E-3	4.650000E+2
6.200000E-3	4.480000E+2
6.220000E-3	4.810000E+2
6.240000E-3	4.840000E+2
6.260000E-3	4.740000E+2
6.280000E-3	4.680000E+2
6.300000E-3	4.620000E+2
6.320000E-3	4.890000E+2
6.340000E-3	5.170000E+2
6.360000E-3	4.590000E+2
6.380000E-3	4.490000E+2
6.400000E-3	4.500000E+2
6.420000E-3	4.900000E+2
6.440000E-3	4.480000E+2
6.460000E-3	4.540000E+2
6.480000E-3	4.540000E+2
6.500000E-3	4.650000E+2
6.520000E-3	4.770000E+2
6.540000E-3	4.860000E+2
6.560000E-3	4.750000E+2
6.580000E-3	4.510000E+2
6.600000E-3	4.530000E+2
6.620000E-3	4.720000E+2
6.640000E-3	4.490000E+2
6.660000E-3	4.410000E+2
6.680000E-3	4.460000E+2
6.700000E-3	4.490000E+2
6.720000E-3	4.540000E+2
6.740000E-3	4.670000E+2
6.760000E-3	4.830000E+2
6.780000E-3	4.890000E+2
6.800000E-3	4.200000E+2
6.820000E-3	4.700000E+2
6.840000E-3	4.820000E+2
6.860000E-3	4.880000E+2
6.880000E-3	4.640000E+2
6.900000E-3	4.800000E+2
6.920000E-3	4.540000E+2
6.940000E-3	4.790000E+2
6.960000E-3	4.510000E+2
6.980000E-3	4.610000E+2
7.000000E-3	4.550000E+2
7.020000E-3	4.580000E+2
7.040000E-3	4.610000E+2
7.060000E-3	4.640000E+2
7.080000E-3	4.360000E+2
7.100000E-3	4.860000E+2
7.120000E-3	4.610000E+2
7.140000E-3	4.690000E+2
7.160000E-3	5.350000E+2
7.180000E-3	4.300000E+2
7.200000E-3	4.710000E+2
7.220000E-3	5.140000E+2
7.240000E-3	4.730000E+2
7.260000E-3	4.600000E+2
7.280000E-3	5.050000E+2
7.300000E-3	4.410000E+2
7.320000E-3	4.620000E+2
7.340000E-3	4.480000E+2
7.360000E-3	4.540000E+2
7.380000E-3	4.570000E+2
7.400000E-3	4.540000E+2
7.420000E-3	4.640000E+2
7.440000E-3	4.460000E+2
7.460000E-3	4.930000E+2
7.480000E-3	4.670000E+2
7.500000E-3	4.570000E+2
7.520000E-3	4.860000E+2
7.540000E-3	4.960000E+2
7.560000E-3	4.820000E+2
7.580000E-3	4.490000E+2
7.600000E-3	4.750000E+2
7.620000E-3	4.860000E+2
7.640000E-3	4.880000E+2
7.660000E-3	4.360000E+2
7.680000E-3	4.640000E+2
7.700000E-3	4.600000E+2
7.720000E-3	4.200000E+2
7.740000E-3	4.850000E+2
7.760000E-3	4.680000E+2
7.780000E-3	4.620000E+2
7.800000E-3	4.510000E+2
7.820000E-3	4.720000E+2
7.840000E-3	4.340000E+2
7.860000E-3	4.720000E+2
7.880000E-3	4.700000E+2
7.900000E-3	4.490000E+2
7.920000E-3	4.230000E+2
7.940000E-3	4.440000E+2
7.960000E-3	4.820000E+2
7.980000E-3	4.950000E+2
8.000000E-3	4.860000E+2
8.020000E-3	4.510000E+2
8.040000E-3	4.970000E+2
8.060000E-3	4.320000E+2
8.080000E-3	4.600000E+2
8.100000E-3	4.850000E+2
8.120000E-3	4.770000E+2
8.140000E-3	4.470000E+2
8.160000E-3	4.940000E+2
8.180000E-3	4.730000E+2
8.200000E-3	4.620000E+2
8.220000E-3	4.640000E+2
8.240000E-3	4.720000E+2
8.260000E-3	5.000000E+2
8.280000E-3	4.980000E+2
8.300000E-3	4.590000E+2
8.320000E-3	4.970000E+2
8.340000E-3	4.660000E+2
8.360000E-3	4.410000E+2
8.380000E-3	4.900000E+2
8.400000E-3	4.750000E+2
8.420000E-3	4.970000E+2
8.440000E-3	4.610000E+2
8.460000E-3	4.320000E+2
8.480000E-3	4.680000E+2
8.500000E-3	3.970000E+2
8.520000E-3	5.050000E+2
8.540000E-3	4.690000E+2
8.560000E-3	4.450000E+2
8.580000E-3	4.520000E+2
8.600000E-3	5.100000E+2
8.620000E-3	4.830000E+2
8.640000E-3	4.670000E+2
8.660000E-3	4.940000E+2
8.680000E-3	4.690000E+2
8.700000E-3	4.970000E+2
8.720000E-3	4.830000E+2
8.740000E-3	4.430000E+2
8.760000E-3	4.400000E+2
8.780000E-3	4.590000E+2
8.800000E-3	4.870000E+2
8.820000E-3	4.660000E+2
8.840000E-3	4.630000E+2
8.860000E-3	5.010000E+2
8.880000E-3	4.870000E+2
8.900000E-3	4.760000E+2
8.920000E-3	4.370000E+2
8.940000E-3	4.660000E+2
8.960000E-3	4.960000E+2
8.980000E-3	4.730000E+2
9.000000E-3	4.690000E+2
9.020000E-3	5.330000E+2
9.040000E-3	4.380000E+2
9.060000E-3	4.810000E+2
9.080000E-3	4.790000E+2
9.100000E-3	4.580000E+2
9.120000E-3	4.800000E+2
9.140000E-3	4.530000E+2
9.160000E-3	4.600000E+2
9.180000E-3	4.360000E+2
9.200000E-3	4.520000E+2
9.220000E-3	4.760000E+2
9.240000E-3	4.680000E+2
9.260000E-3	4.650000E+2
9.280000E-3	4.530000E+2
9.300000E-3	4.450000E+2
9.320000E-3	4.440000E+2
9.340000E-3	4.730000E+2
9.360000E-3	4.980000E+2
9.380000E-3	4.660000E+2
9.400000E-3	4.620000E+2
9.420000E-3	4.450000E+2
9.440000E-3	4.690000E+2
9.460000E-3	4.840000E+2
9.480000E-3	5.120000E+2
9.500000E-3	4.330000E+2
9.520000E-3	4.890000E+2
9.540000E-3	4.500000E+2
9.560000E-3	4.630000E+2
9.580000E-3	4.760000E+2
9.600000E-3	4.760000E+2
9.620000E-3	4.630000E+2
9.640000E-3	4.830000E+2
9.660000E-3	4.630000E+2
9.680000E-3	4.620000E+2
9.700000E-3	4.370000E+2
9.720000E-3	5.320000E+2
9.740000E-3	4.960000E+2
9.760000E-3	4.380000E+2
9.780000E-3	4.840000E+2
9.800000E-3	4.550000E+2
9.820000E-3	4.360000E+2
9.840000E-3	4.140000E+2
9.860000E-3	4.740000E+2
9.880000E-3	4.570000E+2
9.900000E-3	5.120000E+2
9.920000E-3	4.710000E+2
9.940000E-3	4.550000E+2
9.960000E-3	4.680000E+2
9.980000E-3	4.810000E+2
1.000000E-2	4.640000E+2
1.002000E-2	4.890000E+2
1.004000E-2	4.690000E+2
1.006000E-2	4.500000E+2
1.008000E-2	4.740000E+2
1.010000E-2	4.890000E+2
1.012000E-2	4.450000E+2
1.014000E-2	4.970000E+2
1.016000E-2	4.840000E+2
1.018000E-2	4.570000E+2
1.020000E-2	4.840000E+2
1.022000E-2	4.440000E+2
1.024000E-2	4.850000E+2
1.026000E-2	4.810000E+2
1.028000E-2	4.750000E+2
1.030000E-2	4.910000E+2
1.032000E-2	4.370000E+2
1.034000E-2	4.940000E+2
1.036000E-2	4.470000E+2
1.038000E-2	4.700000E+2
1.040000E-2	4.440000E+2
1.042000E-2	4.840000E+2
1.044000E-2	5.020000E+2
1.046000E-2	4.830000E+2
1.048000E-2	4.700000E+2
1.050000E-2	4.480000E+2
1.052000E-2	4.340000E+2
1.054000E-2	4.480000E+2
1.056000E-2	4.640000E+2
1.058000E-2	4.820000E+2
1.060000E-2	4.600000E+2
1.062000E-2	4.510000E+2
1.064000E-2	4.390000E+2
1.066000E-2	4.830000E+2
1.068000E-2	4.500000E+2
1.070000E-2	4.760000E+2
1.072000E-2	4.620000E+2
1.074000E-2	5.080000E+2
1.076000E-2	4.780000E+2
1.078000E-2	4.770000E+2
1.080000E-2	5.140000E+2
1.082000E-2	4.790000E+2
1.084000E-2	4.730000E+2
1.086000E-2	4.650000E+2
1.088000E-2	4.970000E+2
1.090000E-2	4.710000E+2
1.092000E-2	4.870000E+2
1.094000E-2	4.770000E+2
1.096000E-2	4.550000E+2
1.098000E-2	4.590000E+2
1.100000E-2	4.580000E+2
1.102000E-2	4.800000E+2
1.104000E-2	4.740000E+2
1.106000E-2	4.720000E+2
1.108000E-2	5.020000E+2
1.110000E-2	4.900000E+2
1.112000E-2	4.670000E+2
1.114000E-2	4.560000E+2
1.116000E-2	4.200000E+2
1.118000E-2	4.700000E+2
1.120000E-2	4.920000E+2
1.122000E-2	4.550000E+2
1.124000E-2	4.750000E+2
1.126000E-2	5.050000E+2
1.128000E-2	4.670000E+2
1.130000E-2	4.540000E+2
1.132000E-2	4.200000E+2
1.134000E-2	4.800000E+2
1.136000E-2	4.620000E+2
1.138000E-2	4.680000E+2
1.140000E-2	4.470000E+2
1.142000E-2	4.530000E+2
1.144000E-2	4.850000E+2
1.146000E-2	4.780000E+2
1.148000E-2	4.900000E+2
1.150000E-2	4.700000E+2
1.152000E-2	4.470000E+2
1.154000E-2	4.680000E+2
1.156000E-2	4.760000E+2
1.158000E-2	4.790000E+2
1.160000E-2	4.400000E+2
1.162000E-2	4.620000E+2
1.164000E-2	4.650000E+2
1.166000E-2	4.680000E+2
1.168000E-2	4.260000E+2
1.170000E-2	4.800000E+2
1.172000E-2	5.070000E+2
1.174000E-2	4.440000E+2
1.176000E-2	4.850000E+2
1.178000E-2	4.590000E+2
1.180000E-2	4.920000E+2
1.182000E-2	4.490000E+2
1.184000E-2	4.530000E+2
1.186000E-2	5.020000E+2
1.188000E-2	4.720000E+2
1.190000E-2	4.750000E+2
1.192000E-2	4.630000E+2
1.194000E-2	4.400000E+2
1.196000E-2	4.420000E+2
1.198000E-2	4.670000E+2
1.200000E-2	4.390000E+2
1.202000E-2	4.470000E+2
1.204000E-2	4.410000E+2
1.206000E-2	4.720000E+2
1.208000E-2	4.610000E+2
1.210000E-2	4.500000E+2
1.212000E-2	4.860000E+2
1.214000E-2	4.810000E+2
1.216000E-2	4.660000E+2
1.218000E-2	4.670000E+2
1.220000E-2	4.570000E+2
1.222000E-2	4.560000E+2
1.224000E-2	4.730000E+2
1.226000E-2	4.440000E+2
1.228000E-2	4.750000E+2
1.230000E-2	4.520000E+2
1.232000E-2	4.560000E+2
1.234000E-2	4.760000E+2
1.236000E-2	4.370000E+2
1.238000E-2	4.800000E+2
1.240000E-2	5.030000E+2
1.242000E-2	4.600000E+2
1.244000E-2	4.550000E+2
1.246000E-2	4.020000E+2
1.248000E-2	4.250000E+2
1.250000E-2	4.790000E+2
1.252000E-2	4.720000E+2
1.254000E-2	5.030000E+2
1.256000E-2	4.240000E+2
1.258000E-2	4.560000E+2
1.260000E-2	4.500000E+2
1.262000E-2	4.460000E+2
1.264000E-2	4.620000E+2
1.266000E-2	5.040000E+2
1.268000E-2	4.530000E+2
1.270000E-2	4.320000E+2
1.272000E-2	4.900000E+2
1.274000E-2	4.910000E+2
1.276000E-2	4.510000E+2
1.278000E-2	4.710000E+2
1.280000E-2	4.620000E+2
1.282000E-2	4.390000E+2
1.284000E-2	4.920000E+2
1.286000E-2	4.500000E+2
1.288000E-2	4.640000E+2
1.290000E-2	4.740000E+2
1.292000E-2	4.710000E+2
1.294000E-2	4.490000E+2
1.296000E-2	4.550000E+2
1.298000E-2	4.520000E+2
1.300000E-2	5.080000E+2
1.302000E-2	4.560000E+2
1.304000E-2	4.310000E+2
1.306000E-2	5.010000E+2
1.308000E-2	4.810000E+2
1.310000E-2	4.440000E+2
1.312000E-2	4.420000E+2
1.314000E-2	4.730000E+2
1.316000E-2	4.770000E+2
1.318000E-2	4.630000E+2
1.320000E-2	4.360000E+2
1.322000E-2	4.380000E+2
1.324000E-2	4.390000E+2
1.326000E-2	4.890000E+2
1.328000E-2	4.420000E+2
1.330000E-2	4.850000E+2
1.332000E-2	4.960000E+2
1.334000E-2	4.350000E+2
1.336000E-2	4.430000E+2
1.338000E-2	4.340000E+2
1.340000E-2	4.670000E+2
1.342000E-2	4.740000E+2
1.344000E-2	4.880000E+2
1.346000E-2	4.480000E+2
1.348000E-2	4.640000E+2
1.350000E-2	4.690000E+2
1.352000E-2	4.810000E+2
1.354000E-2	4.590000E+2
1.356000E-2	4.320000E+2
1.358000E-2	4.530000E+2
1.360000E-2	4.230000E+2
1.362000E-2	4.550000E+2
1.364000E-2	4.730000E+2
1.366000E-2	4.330000E+2
1.368000E-2	4.770000E+2
1.370000E-2	4.820000E+2
1.372000E-2	4.750000E+2
1.374000E-2	4.500000E+2
1.376000E-2	4.730000E+2
1.378000E-2	4.890000E+2
1.380000E-2	4.700000E+2
1.382000E-2	4.440000E+2
1.384000E-2	4.740000E+2
1.386000E-2	4.390000E+2
1.388000E-2	4.660000E+2
1.390000E-2	4.870000E+2
1.392000E-2	4.620000E+2
1.394000E-2	4.830000E+2
1.396000E-2	4.720000E+2
1.398000E-2	4.640000E+2
1.400000E-2	4.720000E+2
1.402000E-2	4.700000E+2
1.404000E-2	4.930000E+2
1.406000E-2	4.630000E+2
1.408000E-2	4.540000E+2
1.410000E-2	5.340000E+2
1.412000E-2	4.380000E+2
1.414000E-2	4.320000E+2
1.416000E-2	4.760000E+2
1.418000E-2	5.050000E+2
1.420000E-2	4.810000E+2
1.422000E-2	4.430000E+2
1.424000E-2	4.900000E+2
1.426000E-2	4.930000E+2
1.428000E-2	4.620000E+2
1.430000E-2	4.710000E+2
1.432000E-2	4.680000E+2
1.434000E-2	4.810000E+2
1.436000E-2	4.500000E+2
1.438000E-2	4.730000E+2
1.440000E-2	4.450000E+2
1.442000E-2	5.000000E+2
1.444000E-2	4.810000E+2
1.446000E-2	4.890000E+2
1.448000E-2	4.660000E+2
1.450000E-2	4.880000E+2
1.452000E-2	4.680000E+2
1.454000E-2	4.690000E+2
